"No.","Time","Source","Destination","Protocol","Length","Info"
"18003","28.910080280","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.215.131? Tell 172.20.192.1"
"18004","28.919975596","172.20.207.61","224.0.0.251","MDNS","958","Standard query response 0x0000 PTR Aarti's MacBook Air._airplay._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Aartis-MacBook-Air.local SRV, cache flush 0 0 7000 Aartis-MacBook-Air.local AAAA, cache flush fe80::1875:abdc:d4c1:1380 A, cache flush 172.20.207.61 NSEC, cache flush Aarti's MacBook Air._airplay._tcp.local NSEC, cache flush 4EEE0F1D490C@Aarti's MacBook Air._raop._tcp.local NSEC, cache flush Aartis-MacBook-Air.local"
"18005","28.919980844","172.20.224.120","224.0.0.251","MDNS","137","Standard query 0x0000 TXT HARIâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Aashritâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question"
"18006","28.919980914","172.20.195.27","224.0.0.251","MDNS","622","Standard query 0x0000 TXT Tanayâ\200\231s ipad\360\237\244\221._companion-link._tcp.local, ""QM"" question TXT Suliâ\200\231s ipad â\255\220\357\270\217._companion-link._tcp.local, ""QM"" question TXT Krithikâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT MACBOOKâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QM"" question TXT Lakshmikarâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Leannaâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Stutiâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT harmiâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT Prayashâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT NITISHâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT vaishnaviâ\200\231s\360\237\246\246._companion-link._tcp.local, ""QM"" question TXT yakshâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Bharathâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT Pastha._companion-link._tcp.local, ""QM"" question TXT Aviâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT SAMI._companion-link._tcp.local, ""QM"" question TXT Faizanâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Shanmukhâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT SRIâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Srishaanth's Macbook Air._companion-link._tcp.local, ""QM"" question"
"18007","28.920005225","fe80::857:8a11:4a28:40eb","ff02::fb","MDNS","156","Standard query 0x0000 TXT Madhavaâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Aarti's MacBook Air._companion-link._tcp.local, ""QU"" question"
"18008","28.920005273","172.20.225.26","224.0.0.251","MDNS","108","Standard query 0x0000 TXT SHIVIâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question"
"18009","28.920080642","172.20.243.210","224.0.0.251","MDNS","344","Standard query response 0x0000 TXT PTR Sohanâ\200\231s iPhone ._rdlink._tcp.local TXT, cache flush SRV, cache flush 0 0 49154 Sohans-iPhone.local AAAA, cache flush fe80::1cbe:b7f4:c2de:345e A, cache flush 172.20.243.210 NSEC, cache flush Sohanâ\200\231s iPhone ._rdlink._tcp.local NSEC, cache flush Sohans-iPhone.local"
"18010","28.920082694","172.20.244.139","224.0.0.251","MDNS","954","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR Dev's Macbook Air._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 469E5B675DD6@Dev's Macbook Air._raop._tcp.local SRV, cache flush 0 0 7000 Devs-Macbook-Air.local SRV, cache flush 0 0 7000 Devs-Macbook-Air.local AAAA, cache flush fe80::478:1538:5c70:7c06 A, cache flush 172.20.244.139 NSEC, cache flush Dev's Macbook Air._airplay._tcp.local NSEC, cache flush 469E5B675DD6@Dev's Macbook Air._raop._tcp.local NSEC, cache flush Devs-Macbook-Air.local"
"18011","28.920121304","fe80::cfa:11ac:9787:dd40","ff02::fb","MDNS","128","Standard query 0x0000 TXT SHIVIâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question"
"18012","28.920126733","fe80::1895:75a4:d4fa:bf8","ff02::fb","MDNS","157","Standard query 0x0000 TXT HARIâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Aashritâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question"
"18013","28.920126011","fe80::4f2:2c9c:843b:785","ff02::fb","MDNS","755","Standard query response 0x0000 PTR SANJU's MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 SANJUs-MacBook-Air.local AAAA, cache flush fe80::4f2:2c9c:843b:785 A, cache flush 172.20.232.131 NSEC, cache flush SANJU's MacBook Air._airplay._tcp.local NSEC, cache flush SANJUs-MacBook-Air.local"
"18014","28.920126796","fe80::1ca3:a257:f654:5803","ff02::fb","MDNS","642","Standard query 0x0000 TXT Tanayâ\200\231s ipad\360\237\244\221._companion-link._tcp.local, ""QM"" question TXT Suliâ\200\231s ipad â\255\220\357\270\217._companion-link._tcp.local, ""QM"" question TXT Krithikâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT MACBOOKâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QM"" question TXT Lakshmikarâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Leannaâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Stutiâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT harmiâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT Prayashâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT NITISHâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT vaishnaviâ\200\231s\360\237\246\246._companion-link._tcp.local, ""QM"" question TXT yakshâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Bharathâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT Pastha._companion-link._tcp.local, ""QM"" question TXT Aviâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT SAMI._companion-link._tcp.local, ""QM"" question TXT Faizanâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Shanmukhâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT SRIâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Srishaanth's Macbook Air._companion-link._tcp.local, ""QM"" question"
"18015","28.920126594","172.20.237.194","224.0.0.251","MDNS","136","Standard query 0x0000 TXT Madhavaâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Aarti's MacBook Air._companion-link._tcp.local, ""QU"" question"
"18016","28.920128907","fe80::1cbe:b7f4:c2de:345e","ff02::fb","MDNS","364","Standard query response 0x0000 TXT PTR Sohanâ\200\231s iPhone ._rdlink._tcp.local TXT, cache flush SRV, cache flush 0 0 49154 Sohans-iPhone.local AAAA, cache flush fe80::1cbe:b7f4:c2de:345e A, cache flush 172.20.243.210 NSEC, cache flush Sohanâ\200\231s iPhone ._rdlink._tcp.local NSEC, cache flush Sohans-iPhone.local"
"18017","28.920129008","172.20.232.131","224.0.0.251","MDNS","735","Standard query response 0x0000 PTR SANJU's MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 SANJUs-MacBook-Air.local AAAA, cache flush fe80::4f2:2c9c:843b:785 A, cache flush 172.20.232.131 NSEC, cache flush SANJU's MacBook Air._airplay._tcp.local NSEC, cache flush SANJUs-MacBook-Air.local"
"18018","28.920129644","172.20.237.79","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"18019","28.920126745","fe80::1875:abdc:d4c1:1380","ff02::fb","MDNS","978","Standard query response 0x0000 PTR Aarti's MacBook Air._airplay._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Aartis-MacBook-Air.local SRV, cache flush 0 0 7000 Aartis-MacBook-Air.local AAAA, cache flush fe80::1875:abdc:d4c1:1380 A, cache flush 172.20.207.61 NSEC, cache flush Aarti's MacBook Air._airplay._tcp.local NSEC, cache flush 4EEE0F1D490C@Aarti's MacBook Air._raop._tcp.local NSEC, cache flush Aartis-MacBook-Air.local"
"18020","28.920129794","fe80::b05c:a1ff:fe8e:5ac2","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"18021","28.920151687","fe80::478:1538:5c70:7c06","ff02::fb","MDNS","974","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR Dev's Macbook Air._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 469E5B675DD6@Dev's Macbook Air._raop._tcp.local SRV, cache flush 0 0 7000 Devs-Macbook-Air.local SRV, cache flush 0 0 7000 Devs-Macbook-Air.local AAAA, cache flush fe80::478:1538:5c70:7c06 A, cache flush 172.20.244.139 NSEC, cache flush Dev's Macbook Air._airplay._tcp.local NSEC, cache flush 469E5B675DD6@Dev's Macbook Air._raop._tcp.local NSEC, cache flush Devs-Macbook-Air.local"
"18022","28.920151561","42:f6:8d:ee:9d:eb","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.235.231"
"18023","28.920151735","172.20.207.136","224.0.0.251","MDNS","138","Standard query 0x0000 TXT Burmanâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Skandaâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question"
"18024","28.920151621","76:10:52:0a:f1:bf","Broadcast","ARP","56","Who has 172.20.232.53? Tell 172.20.222.190"
"18025","28.920151658","76:10:52:0a:f1:bf","Broadcast","ARP","56","Who has 172.20.242.230? Tell 172.20.222.190"
"18026","28.920151720","ee:c8:c4:b6:6e:d0","Broadcast","ARP","56","Who has 172.20.231.145? Tell 172.20.229.83"
"18027","28.920151756","IntelCor_fd:86:a3","Broadcast","ARP","56","Who has 172.20.202.158? Tell 172.20.206.57"
"18028","28.920151786","66:57:58:42:46:ac","Broadcast","ARP","56","Who has 172.20.240.112? Tell 172.20.216.175"
"18029","28.920151816","66:57:58:42:46:ac","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.216.175"
"18030","28.920151855","a6:ad:3e:ca:80:27","Broadcast","ARP","56","Who has 172.20.198.115? (ARP Probe)"
"18031","28.920178488","IntelCor_43:7d:3a","Broadcast","ARP","56","Who has 172.20.243.237? Tell 172.20.252.37"
"18032","28.920178520","76:10:52:0a:f1:bf","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.222.190"
"18033","28.920178565","f2:0d:c6:50:a0:75","Broadcast","LLC","137","S P, func=RNR, N(R)=64; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"18034","29.012686123","172.20.217.111","224.0.0.251","MDNS","106","Standard query 0x0000 TXT SANJU's MacBook Air._companion-link._tcp.local, ""QU"" question"
"18035","29.012686460","fe80::ff:b12e:5bb6:960a","ff02::fb","MDNS","918","Standard query response 0x0000 TXT, cache flush PTR Juhithaâ\200\231s MacBook Pro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 Juhithas-MacBook-Pro.local AAAA, cache flush fe80::ff:b12e:5bb6:960a A, cache flush 172.20.202.111 NSEC, cache flush Juhithaâ\200\231s MacBook Pro._airplay._tcp.local NSEC, cache flush Juhithaâ\200\231s MacBook Pro._companion-link._tcp.local NSEC, cache flush Juhithas-MacBook-Pro.local"
"18036","29.012686818","172.20.224.120","224.0.0.251","MDNS","108","Standard query 0x0000 TXT Zahinâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question"
"18037","29.012712978","fe80::f5f7:ddbe:ef28:b1ce","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"18038","29.012711949","fe80::4b6:5ed0:cee:19be","ff02::fb","MDNS","134","Standard query 0x0000 TXT Krishnajithâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question"
"18039","29.012724471","fe80::1895:75a4:d4fa:bf8","ff02::fb","MDNS","128","Standard query 0x0000 TXT Zahinâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question"
"18040","29.012724580","fe80::4c:f111:4b5c:eb","ff02::fb","MDNS","126","Standard query 0x0000 TXT SANJU's MacBook Air._companion-link._tcp.local, ""QU"" question"
"18041","29.012722842","fe80::4065:eff:fea7:42ac","ff02::fb","MDNS","116","Standard query 0x074e PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18042","29.012733964","172.20.245.150","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"18043","29.012754916","172.20.200.245","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"18044","29.012766823","172.20.245.175","224.0.0.251","MDNS","119","Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"18045","29.012734201","fe80::1439:203:2231:4d11","ff02::fb","MDNS","286","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Madhavaâ\200\231s MacBook Air._companion-link._tcp.local"
"18046","29.012778088","76:10:52:0a:f1:bf","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.222.190"
"18047","29.012755370","fe80::47e:5945:a9a8:6cb7","ff02::fb","MDNS","198","Standard query response 0x0000 PTR Sandesh reddyâ\200\231s iPad._companion-link._tcp.local TXT"
"18048","29.012755474","172.20.197.84","224.0.0.251","MDNS","96","Standard query 0x074e PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18049","29.012767081","172.20.245.175","224.0.0.251","MDNS","184","Standard query 0x0001 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QU"" question PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"18050","29.012797391","172.20.192.243","224.0.0.251","MDNS","266","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Madhavaâ\200\231s MacBook Air._companion-link._tcp.local"
"18051","29.012767300","fe80::fc94:7dff:fe0e:f268","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"18052","29.012777684","f2:0d:c6:50:a0:75","Broadcast","LLC","137","S P, func=RNR, N(R)=64; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"18053","29.012777826","HuaweiTe_b2:20:3b","Broadcast","0x9998","60","Ethernet II"
"18054","29.012778016","LiteonTe_c6:eb:95","Broadcast","LLC","137","S P, func=RNR, N(R)=64; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"18055","29.012767404","172.20.222.227","224.0.0.251","MDNS","114","Standard query 0x0000 TXT Krishnajithâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question"
"18056","29.012778164","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.232.192? Tell 172.20.192.1"
"18057","29.012778239","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.217.15? Tell 172.20.192.1"
"18058","29.012778313","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.229.211? Tell 172.20.192.1"
"18059","29.012778391","76:10:52:0a:f1:bf","Broadcast","ARP","56","Who has 172.20.221.32? Tell 172.20.222.190"
"18060","29.012767503","172.20.250.139","224.0.0.251","MDNS","178","Standard query response 0x0000 PTR Sandesh reddyâ\200\231s iPad._companion-link._tcp.local TXT"
"18061","29.012884120","94:bb:43:75:65:cb","Broadcast","ARP","56","Who has 169.254.21.185? Tell 172.20.200.236"
"18062","29.012884275","94:bb:43:75:65:cb","Broadcast","ARP","56","Who has 169.254.11.30? Tell 172.20.200.236"
"18063","29.012884377","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.224.177? Tell 172.20.192.1"
"18064","29.012884451","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.217.157? Tell 172.20.192.1"
"18065","29.012884548","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.196.182? Tell 172.20.192.1"
"18066","29.012884620","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.254.113? Tell 172.20.192.1"
"18067","29.012884690","CloudNet_8c:56:f3","Broadcast","ARP","56","Who has 172.20.207.253? Tell 172.20.249.130"
"18068","29.012884767","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.195.115? Tell 172.20.192.1"
"18069","29.012956118","f6:94:ad:5b:58:d5","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.199.4"
"18070","29.012956191","da:83:f8:9a:f2:97","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.215.143"
"18071","29.012956264","10:68:38:32:2e:d3","Broadcast","ARP","56","Who has 172.20.205.9? Tell 172.20.240.187"
"18072","29.012956334","da:83:f8:9a:f2:97","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.215.143"
"18073","29.012956407","8a:a2:11:5a:01:4e","Broadcast","ARP","56","Who has 172.20.196.218? Tell 172.20.228.173"
"18074","29.012956673","IntelCor_0a:41:dc","Broadcast","ARP","56","Who has 172.20.206.214? Tell 172.20.224.14"
"18075","29.012956895","76:10:52:0a:f1:bf","Broadcast","ARP","56","Who has 172.20.240.112? Tell 172.20.222.190"
"18076","29.012956968","Chongqin_12:ed:43","Broadcast","ARP","56","Who has 172.20.235.54? Tell 172.20.255.214"
"18077","29.013007540","76:10:52:0a:f1:bf","Broadcast","ARP","56","Who has 172.20.196.218? Tell 172.20.222.190"
"18078","29.013007612","6e:83:3a:5f:15:a4","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.226.86"
"18079","29.013007685","76:10:52:0a:f1:bf","Broadcast","ARP","56","Who has 172.20.236.197? Tell 172.20.222.190"
"18080","29.013007755","66:71:48:cc:9e:f5","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.198.213"
"18081","29.023483788","172.20.252.251","224.0.0.251","MDNS","207","Standard query response 0x0000 PTR Nikhilâ\200\231s MacBook Air (2)._companion-link._tcp.local TXT"
"18082","29.023484529","172.20.255.227","224.0.0.251","MDNS","132","Standard query 0x0000 SRV Google-Home-Mini-2fa6acd8f6f85997b401665fa00cf18d._googlecast._tcp.local, ""QM"" question"
"18083","29.023487753","fe80::22df:b9ff:fe69:d9d9","ff02::fb","MDNS","231","Standard query response 0x0000 SRV, cache flush 0 0 8009 2fa6acd8-f6f8-5997-b401-665fa00cf18d.local AAAA, cache flush fe80::22df:b9ff:fe69:d9d9"
"18084","29.023491936","172.20.218.11","224.0.0.251","MDNS","199","Standard query response 0x0000 SRV, cache flush 0 0 8009 2fa6acd8-f6f8-5997-b401-665fa00cf18d.local A, cache flush 172.20.218.11"
"18085","29.023500107","fe80::4065:eff:fea7:42ac","ff02::fb","MDNS","116","Standard query 0x26d1 PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18086","29.023500258","fe80::4065:eff:fea7:42ac","ff02::fb","MDNS","116","Standard query 0x1e9f PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18087","29.023500314","fe80::4065:eff:fea7:42ac","ff02::fb","MDNS","116","Standard query 0x2674 PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18088","29.023503789","172.20.197.84","224.0.0.251","MDNS","96","Standard query 0x1ab7 PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18089","29.023503914","172.20.197.84","224.0.0.251","MDNS","96","Standard query 0x26d1 PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18090","29.023518812","8a:9a:98:dd:41:ec","Broadcast","ARP","56","Who has 172.20.236.197? Tell 172.20.196.131"
"18091","29.023503969","172.20.197.84","224.0.0.251","MDNS","96","Standard query 0x1a5f PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18092","29.023504022","172.20.197.84","224.0.0.251","MDNS","96","Standard query 0x2674 PTR _spotify-social-listening._tcp.local, ""QM"" question"
"18093","29.023519001","8a:9a:98:dd:41:ec","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.196.131"
"18094","29.023519039","XiaomiCo_89:b4:73","Broadcast","ARP","56","Who has 172.20.230.59? Tell 172.20.253.205"
"18095","29.023530701","fe80::a15c:b968:889d:896","ff02::fb","MDNS","152","Standard query 0x0000 SRV Google-Home-Mini-2fa6acd8f6f85997b401665fa00cf18d._googlecast._tcp.local, ""QM"" question"
"18096","29.023519080","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.235.172? Tell 172.20.192.1"
"18097","29.023519117","XiaomiCo_89:b4:73","Broadcast","ARP","56","Who has 172.20.234.41? Tell 172.20.253.205"
"18098","29.023519156","6e:83:3a:5f:15:a4","Broadcast","ARP","56","Who has 172.20.236.197? Tell 172.20.226.86"
"18099","29.023519194","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.244.82? Tell 172.20.192.1"
"18100","29.023519231","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.212.31? Tell 172.20.192.1"
"18101","29.023579467","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.232.142? Tell 172.20.192.1"
"18102","29.023579509","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.200.107? Tell 172.20.192.1"
"18103","29.023579562","b2:35:be:96:66:47","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.232.17"
"18104","29.023579600","AzureWav_ed:e0:3b","Broadcast","ARP","56","Who has 172.20.196.138? Tell 172.20.197.167"
"18105","29.023579650","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.247.103? Tell 172.20.192.1"
"18106","29.023579690","72:5a:c0:91:74:94","Broadcast","ARP","56","Who has 172.20.192.1? Tell 172.20.232.13"
"18107","29.023579727","fe:c6:1c:99:d3:0b","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.201.219"
"18108","29.023579764","fe:c6:1c:99:d3:0b","Broadcast","ARP","56","Who has 172.20.242.230? Tell 172.20.201.219"
"18109","29.114395439","fe80::4cc:683c:d7bd:8312","ff02::fb","MDNS","1203","Standard query response 0x0000 TXT, cache flush PTR Aishwaryaâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Aishwaryas-MacBook-Air.local SRV, cache flush 0 0 7000 Aishwaryas-MacBook-Air.local AAAA, cache flush fe80::4cc:683c:d7bd:8312 A, cache flush 172.20.253.5 NSEC, cache flush Aishwaryaâ\200\231s MacBook Air._airplay._tcp.local NSEC, cache flush ACC9060947A2@Aishwaryaâ\200\231s MacBook Air._raop._tcp.local NSEC, cache flush Aishwaryaâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Aishwaryas-MacBook-Air.local"
"18110","29.114433142","fe80::8:d70f:8d46:7303","ff02::fb","MDNS","597","Standard query response 0x0000 PTR HARIâ\200\231s MacBook Pro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 HARIs-MacBook-Pro.local AAAA, cache flush fe80::8:d70f:8d46:7303 A, cache flush 172.20.250.179 NSEC, cache flush F2EC7D0E4EA2@HARIâ\200\231s MacBook Pro._raop._tcp.local NSEC, cache flush HARIs-MacBook-Pro.local"
"18111","29.114433311","172.20.216.33","224.0.0.251","MDNS","110","Standard query response 0x0000 PTR _airplay._tcp.local"
"18112","29.114432453","fe80::46f:9a54:6ccc:9645","ff02::fb","MDNS","218","Standard query response 0x0000 PTR Kunalâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"18113","29.114443834","fe80::cfb:2859:f725:53da","ff02::fb","MDNS","132","Standard query 0x0000 TXT B6EE92605DAD@Skandaâ\200\231s MacBook Air._raop._tcp.local, ""QU"" question"
"18114","29.114444022","fe80::7a53:33ff:fe05:823c","ff02::fb","MDNS","130","Standard query response 0x0000 PTR _airplay._tcp.local"
"18115","29.114480967","172.20.233.170","224.0.0.251","MDNS","198","Standard query response 0x0000 PTR Kunalâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"18116","29.114503396","fe80::862:39c3:b961:2e71","ff02::fb","MDNS","477","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question TXT Jayantâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Zahinâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Sandesh reddyâ\200\231s iPad._companion-link._tcp.local, ""QU"" question TXT Nikhilâ\200\231s MacBook Air (2)._companion-link._tcp.local, ""QU"" question TXT HARIâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question PTR Athrivâ\200\231s MacBook Air._companion-link._tcp.local PTR Jayantâ\200\231s MacBook Pro._companion-link._tcp.local PTR Zahinâ\200\231s MacBook Air._companion-link._tcp.local PTR SANJU's MacBook Air._companion-link._tcp.local PTR Juhithaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Sandesh reddyâ\200\231s iPad._companion-link._tcp.local PTR Nikhilâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR HARIâ\200\231s MacBook Pro._companion-link._tcp.local PTR Sohanâ\200\231s iPhone ._rdlink._tcp.local"
"18117","29.114501436","172.20.232.129","224.0.0.251","MDNS","480","Standard query response 0x0000 PTR Alfousseinyâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49177 Alfousseinys-MacBook-Air.local AAAA, cache flush fe80::40c:9376:428f:f299 A, cache flush 172.20.232.129 NSEC, cache flush Alfousseinyâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Alfousseinys-MacBook-Air.local"
"18118","29.114506460","fe80::40c:9376:428f:f299","ff02::fb","MDNS","500","Standard query response 0x0000 PTR Alfousseinyâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49177 Alfousseinys-MacBook-Air.local AAAA, cache flush fe80::40c:9376:428f:f299 A, cache flush 172.20.232.129 NSEC, cache flush Alfousseinyâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Alfousseinys-MacBook-Air.local"
"18119","29.114522607","172.20.230.149","224.0.0.251","MDNS","138","Standard query 0x0000 TXT Skandaâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question OPT"
"18120","29.114530741","0.0.0.0","255.255.255.255","DHCP","364","DHCP Request  - Transaction ID 0xc659761"
